"T","mu_theta_1_if","mu_theta_1_slab","theta_2_if","theta_2_slab","theta_3","theta_4_if","theta_4_slab","theta_5","mu_theta_6","mu_theta_6b","mu_theta_7","theta_9_if","theta_9_slab","theta_6xc","theta_1_slab_Ca_smallM","theta_1_if_reg_Al","theta_1_if_reg_Ca","theta_1_if_reg_CAM","theta_1_if_reg_Ja","theta_1_if_reg_NZ","theta_1_if_reg_SA","theta_1_if_reg_Tw","theta_1_slab_reg_Al","theta_1_slab_reg_Ca","theta_1_slab_reg_CAM","theta_1_slab_reg_Ja","theta_1_slab_reg_NZ","theta_1_slab_reg_SA","theta_1_slab_reg_Tw","theta7_reg_Al","theta7_reg_Ca","theta7_reg_CAM","theta7_reg_Ja","theta7_reg_NZ","theta7_reg_SA","theta7_reg_Tw","theta_6_x1_reg_Al","theta_6_x1_reg_Ca","theta_6_x1_reg_CAM","theta_6_x1_reg_Ja","theta_6_x1_reg_NZ","theta_6_x1_reg_SA","theta_6_x1_reg_Tw","theta_6_x2_reg_Al","theta_6_x2_reg_Ca","theta_6_x2_reg_CAM","theta_6_x2_reg_Ja","theta_6_x2_reg_NZ","theta_6_x2_reg_SA","theta_6_x2_reg_Tw","theta_6_x3_reg_Al","theta_6_x3_reg_Ca","theta_6_x3_reg_CAM","theta_6_x3_reg_Ja","theta_6_x3_reg_NZ","theta_6_x3_reg_SA","theta_6_x3_reg_Tw","theta_6_1_reg_Al","theta_6_1_reg_Ca","theta_6_1_reg_CAM","theta_6_1_reg_Ja","theta_6_1_reg_NZ","theta_6_1_reg_SA","theta_6_1_reg_Tw","theta_6_2_reg_Al","theta_6_2_reg_Ca","theta_6_2_reg_CAM","theta_6_2_reg_Ja","theta_6_2_reg_NZ","theta_6_2_reg_SA","theta_6_2_reg_Tw","theta_6_3_reg_Al","theta_6_3_reg_Ca","theta_6_3_reg_CAM","theta_6_3_reg_Ja","theta_6_3_reg_NZ","theta_6_3_reg_SA","theta_6_3_reg_Tw","dzb_if","dzb_slab","nft_1","nft_2","phi","tau","psi_theta_1_f","psi_theta_1_if","psi_theta_6","psi_theta_6b","psi_theta_7","L_reg.1.1","L_reg.2.1","L_reg.3.1","L_reg.4.1","L_reg.5.1","L_reg.6.1","L_reg.7.1","L_reg.8.1","L_reg.9.1","L_reg.1.2","L_reg.2.2","L_reg.3.2","L_reg.4.2","L_reg.5.2","L_reg.6.2","L_reg.7.2","L_reg.8.2","L_reg.9.2","L_reg.1.3","L_reg.2.3","L_reg.3.3","L_reg.4.3","L_reg.5.3","L_reg.6.3","L_reg.7.3","L_reg.8.3","L_reg.9.3","L_reg.1.4","L_reg.2.4","L_reg.3.4","L_reg.4.4","L_reg.5.4","L_reg.6.4","L_reg.7.4","L_reg.8.4","L_reg.9.4","L_reg.1.5","L_reg.2.5","L_reg.3.5","L_reg.4.5","L_reg.5.5","L_reg.6.5","L_reg.7.5","L_reg.8.5","L_reg.9.5","L_reg.1.6","L_reg.2.6","L_reg.3.6","L_reg.4.6","L_reg.5.6","L_reg.6.6","L_reg.7.6","L_reg.8.6","L_reg.9.6","L_reg.1.7","L_reg.2.7","L_reg.3.7","L_reg.4.7","L_reg.5.7","L_reg.6.7","L_reg.7.7","L_reg.8.7","L_reg.9.7","L_reg.1.8","L_reg.2.8","L_reg.3.8","L_reg.4.8","L_reg.5.8","L_reg.6.8","L_reg.7.8","L_reg.8.8","L_reg.9.8","L_reg.1.9","L_reg.2.9","L_reg.3.9","L_reg.4.9","L_reg.5.9","L_reg.6.9","L_reg.7.9","L_reg.8.9","L_reg.9.9","theta_1_if_reg_global","theta_1_slab_reg_global","theta7_reg_global","theta_6_x1_reg_global","theta_6_x2_reg_global","theta_6_x3_reg_global","theta_6_1_reg_global","theta_6_2_reg_global","theta_6_3_reg_global"
-1,6.54978,9.26024,-2.25297,-2.68301,0.131199,0.962528,1.18349,0.0728617,-0.00133733,-0.00304506,1.56406,0.0169332,0.011934,-0.320718,8.64979,6.38205,6.48341,6.32595,6.6128,6.49131,6.44893,6.62011,9.30521,9.11492,9.30097,9.58372,9.46187,9.53403,9.32011,1.30138,1.65834,1.5274,1.55835,1.80201,2.09476,1.68267,-0.00272341,-0.00380295,-0.00180773,-0.00416121,-0.00220741,-0.00173818,-0.00141028,-0.00103115,-0.00275662,-0.00123404,-0.00118033,-0.00122289,-0.00145703,-0.0037633,-0.00577498,-0.00330905,-0.00368424,-0.000638749,-0.00206724,-0.00220007,-0.00375448,-0.00620513,-0.00292203,-0.00258442,-0.00303185,-0.00426458,-0.00356712,-0.0018755,-0.00155078,-0.00122796,-0.000734013,-0.00204484,-0.000489817,-0.00126433,-0.0019922,-0.00463006,-0.00170857,-0.00212956,-0.00428414,-0.00360754,-0.00387588,-0.00432667,8.23258,-13.5485,0.943442,0.207605,0.511975,0.428841,0.104791,0.184058,0.000510802,0.00138393,0.251209,1,-0.0175283,-0.241063,-0.265821,0.0080705,0.473602,0.255302,-0.329931,-0.00572389,0,0.999846,0.228985,0.0647097,0.476216,0.616684,0.206482,-0.15243,-0.414165,0,0,0.943109,0.235762,-0.0161721,0.291649,0.040673,0.342448,0.245786,0,0,0,0.932507,-0.0141302,0.00880011,-0.13742,0.112809,-0.0391621,0,0,0,0,0.879029,0.0865554,-0.137006,0.158875,0.0532433,0,0,0,0,0,0.550248,0.473673,0.441272,0.538522,0,0,0,0,0,0,0.792787,-0.164467,0.280348,0,0,0,0,0,0,0,0.700644,-0.206586,0,0,0,0,0,0,0,0,0.593613,6.654285563293017,9.452563275261898,1.5975458684142083,-0.0020059711880103166,-0.0019514178145999279,-0.0017256014656778266,-0.0018225988316313306,-0.001560814533510458,-0.003273023258433641
-1,6.5368,9.15061,-2.24959,-2.66749,0.129836,0.973607,1.20181,0.084159,-0.00123523,-0.00292398,1.56295,0.0185824,0.0118326,-0.320592,8.63985,6.41577,6.47054,6.41068,6.59575,6.48639,6.47112,6.60721,9.32244,9.14628,9.22234,9.52232,9.31798,9.36454,9.25261,1.3824,1.64326,1.45699,1.53821,1.78754,2.04223,1.66939,-0.00258336,-0.00542983,-0.00208921,-0.00413676,-0.00111899,-0.000905777,-0.00163898,-0.000746712,-0.00134896,-0.00106936,-0.00121043,-0.00160934,-0.00177822,-0.00372206,-0.00459349,-0.00261383,-0.00272589,-0.000104955,-0.00156429,-0.00236226,-0.00219607,-0.00543298,-0.00219974,-0.00268219,-0.00224757,-0.00509075,-0.00290972,-0.000395815,-0.00160858,-0.0014021,-0.000918841,-0.00185561,-0.0000368261,-0.00123909,-0.00177637,-0.00458233,-0.001942,-0.00179169,-0.00389349,-0.003696,-0.00341357,-0.00372416,5.82844,-12.5426,0.935425,0.206675,0.511683,0.436868,0.06672,0.168531,0.000509979,0.00132966,0.23912,1,-0.104944,-0.165749,-0.296109,-0.052722,0.387519,0.23893,-0.20193,0.0292511,0,0.994478,0.201003,0.190342,0.377877,0.707229,0.228052,-0.111856,-0.42547,0,0,0.965466,0.362099,0.0200239,0.193341,0.0387321,0.405637,0.211765,0,0,0,0.863119,-0.0790364,0.00944178,-0.0916401,0.142651,-0.044075,0,0,0,0,0.920751,0.100826,-0.0871645,0.0136375,-0.0350619,0,0,0,0,0,0.549564,0.387965,0.438015,0.596868,0,0,0,0,0,0,0.850231,-0.258775,0.163127,0,0,0,0,0,0,0,0.709094,-0.387775,0,0,0,0,0,0,0,0,0.486696,6.621642017267224,9.350124132098456,1.994657594204168,-0.0023796411809592064,-0.002235988455779085,-0.000774858084802901,-0.0015168431803294483,-0.0013087440132234685,-0.003034398087587969
-1,6.59247,9.6162,-2.2251,-2.69065,0.122949,1.03235,1.21633,0.206292,-0.00110193,-0.00198318,1.67438,0.0182848,0.00921713,-0.311168,8.69867,6.5906,6.63399,6.452,6.65292,6.58514,6.53036,6.61316,9.62281,9.60631,9.63977,9.72602,9.6246,9.64966,9.5419,1.32305,1.6045,1.9723,1.54615,1.85034,2.08576,1.66097,-0.00302098,-0.000938693,-0.00228982,-0.00401574,-0.00130541,-0.00153537,-0.00197357,-0.00191798,-0.00285847,0.000333301,-0.00110123,-0.00171623,-0.00118771,-0.00273981,-0.00077709,-0.000282787,-0.00520754,0.0000310903,-0.00249923,-0.0033204,-0.0023045,-0.000916657,-0.00225598,-0.00257278,-0.00196241,-0.00163022,-0.00277846,-0.0012115,-0.00138729,-0.00119729,-0.000786347,-0.00172597,-0.00126109,-0.000998386,-0.00165114,-0.00214536,-0.00188891,-0.00229123,-0.00382539,-0.00264982,-0.00321146,-0.00217087,9.99089,-4.95525,0.951802,0.204787,0.513788,0.471886,0.0524522,0.0401903,0.000323053,0.001036,0.161978,1,-0.205953,-0.372585,0.109175,-0.818798,0.486037,-0.0891736,-0.132483,-0.0163996,0,0.978562,0.0520271,-0.653139,0.478978,0.125574,-0.10678,-0.0852161,-0.27072,0,0,0.926539,0.353393,-0.0844161,-0.315297,-0.461557,0.117809,-0.177677,0,0,0,0.66076,-0.214218,0.473976,0.149986,0.123952,0.0247173,0,0,0,0,0.217105,0.167179,-0.197256,-0.287004,-0.0574715,0,0,0,0,0,0.629273,-0.203705,-0.503432,-0.565256,0,0,0,0,0,0,0.815297,-0.429984,-0.0334725,0,0,0,0,0,0,0,0.652106,0.542017,0,0,0,0,0,0,0,0,0.525872,6.600523907205419,9.59254892321161,1.6364143134015616,-0.0036976139853710484,-0.0017978118586106661,-0.0032003189720144105,-0.002423642959157448,-0.0012303102004988912,-0.0017924478125201499
-1,6.4817,9.3434,-2.22801,-2.67353,0.133434,0.82713,1.23758,0.11938,-0.00180172,-0.00196301,1.66321,0.0164878,0.0146705,-0.313386,8.80282,6.4821,6.45119,6.38586,6.52515,6.38014,6.43226,6.47998,9.26972,9.36604,9.19074,9.48679,9.30893,9.36738,9.22027,1.3498,1.62825,1.65976,1.54511,1.72171,2.04542,1.63146,-0.00234986,-0.00267361,-0.00198188,-0.00444366,-0.00169133,-0.00129014,-0.000898257,-0.000928319,-0.00132318,-0.00127022,-0.00135165,-0.00179204,-0.00157517,-0.00194285,-0.00315856,-0.00217522,-0.00127382,0.000120036,-0.00238838,-0.00164271,-0.00302422,-0.0015844,-0.00155647,-0.0006435,0.00110675,-0.00322674,-0.00277751,-0.00228999,-0.00171556,-0.00154256,-0.00122658,-0.00213944,-0.000953698,-0.00120882,-0.00203696,-0.0027721,-0.00203113,-0.00211949,-0.00365859,-0.00125607,-0.000149785,-0.002841,3.14528,-15.9333,0.916825,0.207861,0.513834,0.454701,0.0667066,0.172802,0.000460325,0.000859355,0.189068,1,0.43619,-0.249036,-0.498904,0.391691,0.213756,0.0126778,-0.391535,0.0582127,0,0.899855,0.506856,-0.0182152,-0.484544,0.127897,-0.109055,0.20287,-0.0317912,0,0,0.825275,0.139412,-0.075184,0.423228,0.0307066,0.101187,0.369797,0,0,0,0.855177,-0.418577,-0.52863,-0.50241,-0.337957,0.194668,0,0,0,0,0.656457,-0.131973,0.025168,0.271286,-0.15375,0,0,0,0,0,0.679678,0.350791,0.0138934,0.140826,0,0,0,0,0,0,0.781601,-0.513151,-0.483189,0,0,0,0,0,0,0,0.586496,-0.363984,0,0,0,0,0,0,0,0,0.641505,6.436075653565658,9.046200635097716,1.610504410648809,-0.002073037865045059,-0.0011444062735886471,-0.0020377423028104746,-0.0017825328807664009,-0.0014967494000625475,-0.001690497308219531
-1,6.44469,9.55263,-2.21502,-2.70844,0.127697,0.926531,1.25871,0.184396,-0.00111846,-0.00146426,1.72349,0.0155789,0.0141924,-0.350007,8.99138,6.45935,6.47,6.40266,6.56927,6.44262,6.4081,6.45801,9.51473,9.5391,9.47253,9.62579,9.56604,9.57424,9.48769,1.35635,1.4637,1.96959,1.53649,1.80942,2.0468,1.67989,-0.00184138,-0.00115523,-0.00233504,-0.00399819,-0.00066824,-0.000905679,-0.00284035,-0.00140503,-0.00180464,-0.00114581,-0.00083604,-0.00182593,-0.0010061,-0.000961705,-0.000138302,-0.00116898,-0.00209828,-0.000155322,-0.00202727,-0.00247083,-0.00050167,-0.00271299,-0.0011893,-0.00271317,0.00001256,-0.000773998,-0.00199827,-0.00123238,-0.00133105,-0.00114733,-0.00097829,-0.00179185,-0.00105373,-0.000815021,-0.00156328,-0.00119434,-0.000860795,-0.00199631,-0.00369016,-0.000841376,-0.00107591,-0.00224657,6.56931,-13.1355,0.951418,0.211416,0.510034,0.446941,0.0520741,0.072073,0.000246456,0.000797801,0.253819,1,0.499354,-0.239642,-0.0871424,-0.369041,-0.0707129,0.295828,-0.160606,0.139837,0,0.866398,0.0480682,0.229819,0.364194,-0.230764,-0.135283,0.428593,0.0154499,0,0,0.969671,0.119825,0.097313,-0.678809,0.409742,-0.0327547,0.0143593,0,0,0,0.961889,-0.226195,-0.288505,0.0633073,0.115079,0.803723,0,0,0,0,0.818864,0.153518,-0.230055,-0.534017,0.289832,0,0,0,0,0,0.611689,0.380967,-0.401532,-0.30555,0,0,0,0,0,0,0.724035,-0.427406,-0.240682,0,0,0,0,0,0,0,0.383562,0.157204,0,0,0,0,0,0,0,0,0.272078,6.475472713581919,9.596227104936276,1.2838582400089702,-0.0011863600773106598,-0.0017251969242370454,-0.0008582019360214534,-0.001861769733178096,-0.0008389024447421453,-0.0008343756133728829
-1,6.833,9.47212,-2.25616,-2.67118,0.12412,0.94095,1.33,0.106371,-0.00130322,-0.00216038,1.81695,0.0121683,0.0175952,-0.314859,8.70946,6.85267,6.82539,6.78962,6.81702,6.83039,6.80585,6.80959,9.54059,9.51157,9.36203,9.56826,9.54682,9.5004,9.4842,1.34468,1.54183,1.67156,1.53419,1.78816,2.11549,1.68364,-0.003844,-0.00251469,-0.00323566,-0.00423925,-0.0036438,-0.00123786,-0.00196367,-0.00338569,-0.00238405,-0.00049203,-0.000854174,-0.00271119,-0.00116457,-0.000270175,-0.00194056,-0.00256833,-0.00269404,-0.000422838,-0.00174398,-0.00196472,-0.00295307,-0.000224249,-0.00166156,-0.00195475,-0.000712545,-0.000265814,-0.00326216,-0.00236713,-0.00150767,-0.00111968,-0.00103036,-0.00182159,-0.000596765,-0.000945529,-0.00193871,-0.00280268,-0.00165816,-0.00172626,-0.00384498,-0.00195298,-0.00104842,-0.00298085,9.48895,-10.6196,0.97201,0.212516,0.509103,0.460334,0.0140884,0.0817711,0.00032304,0.00086261,0.185363,1,0.208077,-0.133454,-0.115537,-0.674728,0.419603,0.104126,-0.172773,-0.380696,0,0.978112,0.15782,-0.240622,-0.164821,0.439204,0.345636,0.101657,0.0516019,0,0,0.978408,0.598809,0.159331,0.128281,-0.383693,0.139165,0.0832237,0,0,0,0.755102,0.0746228,-0.171539,-0.183034,-0.0210539,0.346197,0,0,0,0,0.697582,0.344228,-0.203873,-0.672147,-0.597111,0,0,0,0,0,0.683124,-0.497305,0.320979,0.0254529,0,0,0,0,0,0,0.632531,0.293151,-0.252301,0,0,0,0,0,0,0,0.547046,0.192058,0,0,0,0,0,0,0,0,0.517588,6.829835716653059,9.495464552000792,1.9344136236895677,-0.0019558380054317545,-0.0011422694732347051,-0.0015889456847298104,-0.0021497042827674706,-0.0013947813674975744,-0.003736841093002843
-1,6.35152,9.48796,-2.20331,-2.66991,0.1266,0.998368,1.32396,0.0603347,-0.00141868,-0.00246943,1.7689,0.0171243,0.0235853,-0.340333,8.55691,6.38647,6.42893,6.37935,6.46874,6.43449,6.36721,6.43599,9.68501,9.2754,9.24155,9.59902,9.50875,9.40745,9.322,1.31117,1.52569,1.95442,1.53229,1.7726,2.22336,1.65571,-0.0024012,-0.00332381,-0.00248282,-0.00399834,-0.00310362,-0.00165703,-0.000186146,-0.00348389,-0.00301557,-0.000348025,-0.000983448,-0.00200569,-0.00122081,-0.00115999,-0.00148986,-0.00210414,-0.00311203,-0.000392983,-0.00337842,-0.00467834,-0.00424702,-0.00242569,-0.00166192,-0.00211976,0.000414929,-0.00361855,-0.00318405,-0.000778532,-0.00162228,-0.0012518,-0.000860593,-0.0018073,-0.00116705,-0.00112678,-0.00171006,-0.00424416,-0.00439008,-0.00282109,-0.0039379,-0.0014437,-0.00197546,-0.000632914,-3.85695,-18.858,0.919712,0.20842,0.510775,0.443439,0.0546333,0.159394,0.000301271,0.00116287,0.229254,1,0.32777,-0.381058,0.0359899,0.0658373,-0.22381,0.0398177,-0.160748,-0.0878722,0,0.944757,0.119931,-0.0221971,-0.158562,0.0414944,-0.452125,-0.115175,-0.171413,0,0,0.916739,0.10325,0.507974,-0.341442,-0.350178,0.441496,-0.0269256,0,0,0,0.993756,0.22894,-0.647974,-0.0493966,-0.412923,0.0305124,0,0,0,0,0.812448,0.290331,0.366571,0.0140833,0.311756,0,0,0,0,0,0.572226,0.474136,-0.422908,-0.128212,0,0,0,0,0,0,0.556555,-0.419963,0.0542293,0,0,0,0,0,0,0,0.489951,-0.179506,0,0,0,0,0,0,0,0,0.901358,6.387077107769235,9.539540974032105,1.8128220620889575,-0.0017198653897815826,-0.001579693032504482,-0.003519540522483609,-0.0031453159655303814,-0.0011872340526596268,-0.001704921883684321
-1,6.30181,9.52116,-2.20213,-2.68741,0.12956,0.951558,1.34912,0.150136,-0.00137778,-0.00239527,1.72585,0.0149102,0.0220019,-0.319396,8.74549,6.33003,6.39293,6.31405,6.39669,6.3146,6.34522,6.33076,9.63285,9.33493,9.46736,9.59714,9.50753,9.41253,9.30031,1.38941,1.58548,1.99329,1.55889,1.80946,2.0022,1.70095,-0.00246163,-0.00253556,-0.00196982,-0.0041673,-0.00296932,-0.00114344,-0.000269748,-0.00341024,-0.00391149,-0.000801415,-0.00114169,-0.00225546,-0.00146137,-0.00102552,-0.00157598,-0.00256461,-0.00387794,-0.000448341,-0.0027183,-0.00464592,-0.00302939,-0.00186566,-0.00269363,-0.00385712,0.00052067,-0.00332841,-0.00288931,-0.00123127,-0.00163497,-0.00141398,-0.000980207,-0.00189809,-0.000788579,-0.00100923,-0.00171821,-0.0028159,-0.000667597,-0.000611165,-0.0037891,-0.00116761,-0.00199908,-0.00135689,-0.417502,-15.8702,0.930219,0.213503,0.510213,0.427299,0.0774723,0.146775,0.000298368,0.00111085,0.197425,1,0.187878,-0.414113,0.217094,0.082747,-0.320892,0.155214,0.183468,0.0468824,0,0.982192,-0.23252,0.0417002,-0.0116185,-0.0437024,-0.124416,-0.190377,-0.392918,0,0,0.880025,0.0659381,0.384585,-0.547405,-0.363826,0.217309,0.239826,0,0,0,0.973028,0.245119,-0.561233,-0.280425,0.182496,-0.179216,0,0,0,0,0.886019,0.143614,0.0511084,0.332229,0.124792,0,0,0,0,0,0.509763,0.396167,-0.620409,-0.54703,0,0,0,0,0,0,0.768024,-0.313264,-0.415294,0,0,0,0,0,0,0,0.506112,-0.201213,0,0,0,0,0,0,0,0,0.475407,6.2437859831467515,9.507150851407212,1.6146666500274498,-0.0007039041407343508,-0.0021751067983891916,-0.002841309464908241,-0.0029037524999465814,-0.0013636469377788251,-0.002310088336565727
-1,6.42942,9.47249,-2.17447,-2.62986,0.124722,0.96754,1.34742,0.163211,-0.00145821,-0.00246076,1.71252,0.0132073,0.0166557,-0.349228,8.56459,6.40717,6.42087,6.42446,6.50502,6.39418,6.42379,6.41708,9.60282,9.48238,9.36586,9.55217,9.40625,9.35495,9.30895,1.30601,1.44368,1.77053,1.53929,1.79818,2.10701,1.65882,-0.00288779,-0.00222617,-0.00363564,-0.00430457,-0.00181202,-0.00140416,-0.00327083,-0.00314614,-0.00352125,-0.00103003,-0.001252,-0.00265475,-0.000878485,-0.00179266,-0.00428761,-0.00279607,-0.00185556,-0.000703978,-0.00210892,-0.00109392,-0.00265719,-0.00290801,-0.00214947,-0.00275196,-0.0023768,-0.00208203,-0.00269706,-0.000677616,-0.00179259,-0.00133158,-0.00118158,-0.00216026,-0.000498355,-0.00122006,-0.00219553,-0.00169069,-0.00171106,-0.00329099,-0.00472133,-0.000147589,-0.00238482,-0.00492847,-8.47454,-14.5679,0.940167,0.206157,0.517969,0.45207,0.0315828,0.0884086,0.000500828,0.00101441,0.180342,1,0.214522,-0.00809829,-0.48054,-0.22405,0.616984,-0.4173,-0.30411,-0.554453,0,0.976719,-0.306956,-0.280776,-0.308461,-0.476124,-0.18363,0.0381947,0.166934,0,0,0.951689,0.0693296,0.305603,0.318204,-0.178108,0.31371,-0.124832,0,0,0,0.827913,-0.288375,0.0292185,0.27815,-0.0737168,0.381673,0,0,0,0,0.823468,-0.00878666,0.0224031,-0.495148,-0.264846,0,0,0,0,0,0.538936,-0.372377,0.53969,0.0483353,0,0,0,0,0,0,0.737485,-0.171558,-0.0337137,0,0,0,0,0,0,0,0.486148,0.30313,0,0,0,0,0,0,0,0,0.581337,6.439964596126116,9.548409463612922,1.9726348636491609,-0.0029456745162777533,-0.002742129909630906,-0.0015618139546148243,-0.004178333473679221,-0.0008344215764995667,-0.0034536872310365462
-1,6.18965,9.29919,-2.15536,-2.62827,0.126774,0.998164,1.29013,0.0423734,-0.00145834,-0.00205562,1.78241,0.0166984,0.0190255,-0.364825,8.64168,6.1768,6.27675,6.19892,6.22416,6.15511,6.14175,6.22827,9.48612,9.34909,9.34037,9.39067,9.43844,9.21331,9.21754,1.37165,1.61753,2.01146,1.52391,1.85545,2.14599,1.6776,-0.00126127,-0.00356311,-0.00188143,-0.00418735,-0.00196859,-0.0014467,-0.0010275,-0.000981283,-0.00206376,-0.000818944,-0.00133624,-0.00157801,-0.0014758,-0.000948298,0.00119143,-0.00217295,-0.00193578,-0.000183247,-0.00164422,-0.00359671,-0.00196147,-0.000823802,-0.00158996,-0.00154074,0.00104564,-0.00285667,-0.00319377,-0.00261153,-0.00174167,-0.00177908,-0.00109093,-0.00217595,-0.000780647,-0.00135883,-0.00219002,-0.00233041,-0.0033254,-0.00159234,-0.00457012,-0.000488628,-0.000713353,-0.000998021,-3.74481,-17.5798,0.931031,0.210538,0.511404,0.435794,0.0541447,0.113879,0.000337107,0.00103858,0.184077,1,0.309307,-0.445393,-0.211645,0.326493,-0.00706155,0.356243,-0.00886007,-0.171225,0,0.950962,-0.36466,0.265775,0.288824,0.317794,0.175212,0.103767,-0.102067,0,0,0.817709,0.0564067,0.243991,-0.624187,-0.0287311,0.435768,0.294792,0,0,0,0.938823,0.324488,-0.143318,-0.529943,-0.0907519,0.526636,0,0,0,0,0.803218,0.156675,0.0820942,-0.0600459,0.267371,0,0,0,0,0,0.681366,0.324936,-0.239124,-0.191922,0,0,0,0,0,0,0.66963,-0.0278488,-0.183773,0,0,0,0,0,0,0,0.854086,0.28307,0,0,0,0,0,0,0,0,0.611386,6.1628414484467715,9.274650477549082,2.270408362119926,-0.0038740078052473593,-0.0023469345864119548,-0.0037781675984109933,-0.0014027232941161028,-0.0012741541448395245,-0.002087042407798016
-1,6.57577,9.24708,-2.21842,-2.65498,0.129345,0.876288,1.29632,0.220094,-0.00151033,-0.00282762,1.64472,0.00906027,0.0111957,-0.359311,8.19814,6.47642,6.53807,6.5567,6.58031,6.77628,6.55419,6.42521,9.20267,9.51135,9.19165,9.42665,9.34896,9.05329,9.29059,1.33034,1.56395,1.58736,1.53406,1.82167,2.12998,1.68573,-0.0037135,-0.00305362,-0.00410774,-0.00423034,-0.00234085,-0.00140641,-0.00329154,-0.00466971,-0.0040431,-0.00146033,-0.00119633,-0.00261434,-0.00117916,-0.00264663,-0.00748971,-0.00223501,-0.00322446,-0.000531101,-0.00137674,-0.00129019,-0.00380935,-0.00214347,-0.00259162,-0.00286434,-0.00226504,-0.00204395,-0.00285268,-0.00232336,-0.00166812,-0.00144322,-0.00201505,-0.00207672,-0.00113188,-0.00111038,-0.00205535,-0.00221487,-0.00478755,-0.00247366,-0.00415614,-0.00189262,-0.00386037,-0.00475268,-7.15429,-3.30148,0.926324,0.209639,0.508564,0.50457,0.107233,0.135518,0.000388101,0.00132289,0.281244,1,0.293153,0.112187,-0.0631568,-0.16685,0.15929,-0.187654,0.224992,0.41625,0,0.956066,0.129099,-0.501419,-0.197582,0.186217,-0.109442,0.0407907,-0.270726,0,0,0.985265,-0.137282,0.253846,0.434226,-0.177485,0.206727,-0.134124,0,0,0,0.851906,-0.215965,-0.13193,0.586483,0.62914,-0.536438,0,0,0,0,0.906666,0.359152,0.375019,-0.344751,-0.41996,0,0,0,0,0,0.777819,-0.247145,-0.151003,0.0575804,0,0,0,0,0,0,0.612883,-0.450013,-0.062621,0,0,0,0,0,0,0,0.406196,-0.0677941,0,0,0,0,0,0,0,0,0.509401,6.66058583364534,9.119256609843777,1.3955591599472612,-0.0009143622954407987,-0.005207084498750041,-0.0042680662131357235,-0.00286547495543601,-0.0009645191506121606,-0.002030493358947381
-1,6.68994,9.58495,-2.18628,-2.65568,0.119771,0.95853,1.35059,0.124219,-0.00122772,-0.00263026,1.67377,0.0200958,0.0112271,-0.317004,8.83235,6.51527,6.65452,6.57479,6.81621,6.85727,6.73334,6.52943,9.66967,9.60139,9.56047,9.59696,9.52753,9.56569,9.56131,1.10261,1.63467,1.90736,1.52445,1.78227,2.1055,1.67866,-0.00203831,-0.00361086,-0.00195852,-0.00407722,-0.00250221,-0.00147238,-0.00101585,-0.0022078,-0.00340687,-0.000369908,-0.0012297,-0.0044864,-0.00123346,-0.000516677,-0.000612298,-0.00384558,-0.00301022,-0.0000117185,-0.00374819,-0.00365652,-0.000773578,-0.000335927,-0.00326298,-0.00405751,-0.00133852,-0.00404782,-0.00347035,-0.000861712,-0.00139525,-0.00109735,-0.00073672,-0.00181607,-0.00054872,-0.00108425,-0.00172858,-0.00310873,-0.00326495,-0.00222388,-0.00374271,-0.0010829,-0.00183679,-0.00103634,-14.7387,-5.68427,0.936888,0.214461,0.515314,0.429158,0.112902,0.0296091,0.000367567,0.00111454,0.222108,1,-0.277039,0.119123,-0.192468,-0.26229,-0.140572,-0.196792,0.225923,-0.233678,0,0.960859,-0.39971,0.0692819,-0.0619275,0.142948,0.164499,-0.267821,-0.148668,0,0,0.908868,0.352634,-0.00804864,-0.445953,-0.223196,0.30693,0.217519,0,0,0,0.913129,0.342189,-0.0823527,-0.175788,-0.0481613,-0.280368,0,0,0,0,0.900117,0.460267,0.181798,-0.321327,-0.033906,0,0,0,0,0,0.736413,0.604253,-0.418074,0.12258,0,0,0,0,0,0,0.674776,-0.0614784,0.0577698,0,0,0,0,0,0,0,0.706321,0.299852,0,0,0,0,0,0,0,0,0.829426,6.750465968647679,9.565826926831907,1.8478122359491675,-0.0025307729319850292,-0.0037555930714721717,-0.0038397277879629287,-0.004329131985293226,-0.0010928332084383875,-0.002027215554887268
