"T","mu_theta1","mu_theta1a","theta2","theta2a","theta3","theta4","theta4a","theta5","mu_theta6","mu_theta6b","mu_theta7","theta9","theta9a","theta6xc","theta1a_Ca_smallM","theta1_reg_Al","theta1_reg_Ca","theta1_reg_CAM","theta1_reg_Ja","theta1_reg_NZ","theta1_reg_SA","theta1_reg_Tw","theta1a_reg_Al","theta1a_reg_Ca","theta1a_reg_CAM","theta1a_reg_Ja","theta1a_reg_NZ","theta1a_reg_SA","theta1a_reg_Tw","theta7_reg_Al","theta7_reg_Ca","theta7_reg_CAM","theta7_reg_Ja","theta7_reg_NZ","theta7_reg_SA","theta7_reg_Tw","theta6x1_reg_Al","theta6x1_reg_Ca","theta6x1_reg_CAM","theta6x1_reg_Ja","theta6x1_reg_NZ","theta6x1_reg_SA","theta6x1_reg_Tw","theta6x2_reg_Al","theta6x2_reg_Ca","theta6x2_reg_CAM","theta6x2_reg_Ja","theta6x2_reg_NZ","theta6x2_reg_SA","theta6x2_reg_Tw","theta6x3_reg_Al","theta6x3_reg_Ca","theta6x3_reg_CAM","theta6x3_reg_Ja","theta6x3_reg_NZ","theta6x3_reg_SA","theta6x3_reg_Tw","theta61_reg_Al","theta61_reg_Ca","theta61_reg_CAM","theta61_reg_Ja","theta61_reg_NZ","theta61_reg_SA","theta61_reg_Tw","theta62_reg_Al","theta62_reg_Ca","theta62_reg_CAM","theta62_reg_Ja","theta62_reg_NZ","theta62_reg_SA","theta62_reg_Tw","theta63_reg_Al","theta63_reg_Ca","theta63_reg_CAM","theta63_reg_Ja","theta63_reg_NZ","theta63_reg_SA","theta63_reg_Tw","dzb_if","dzb_slab","nft_1","nft_2","phi","tau","psi_theta1","psi_theta1a","psi_theta6","psi_theta6b","psi_theta7","L_reg.1.1","L_reg.2.1","L_reg.3.1","L_reg.4.1","L_reg.5.1","L_reg.6.1","L_reg.7.1","L_reg.8.1","L_reg.9.1","L_reg.1.2","L_reg.2.2","L_reg.3.2","L_reg.4.2","L_reg.5.2","L_reg.6.2","L_reg.7.2","L_reg.8.2","L_reg.9.2","L_reg.1.3","L_reg.2.3","L_reg.3.3","L_reg.4.3","L_reg.5.3","L_reg.6.3","L_reg.7.3","L_reg.8.3","L_reg.9.3","L_reg.1.4","L_reg.2.4","L_reg.3.4","L_reg.4.4","L_reg.5.4","L_reg.6.4","L_reg.7.4","L_reg.8.4","L_reg.9.4","L_reg.1.5","L_reg.2.5","L_reg.3.5","L_reg.4.5","L_reg.5.5","L_reg.6.5","L_reg.7.5","L_reg.8.5","L_reg.9.5","L_reg.1.6","L_reg.2.6","L_reg.3.6","L_reg.4.6","L_reg.5.6","L_reg.6.6","L_reg.7.6","L_reg.8.6","L_reg.9.6","L_reg.1.7","L_reg.2.7","L_reg.3.7","L_reg.4.7","L_reg.5.7","L_reg.6.7","L_reg.7.7","L_reg.8.7","L_reg.9.7","L_reg.1.8","L_reg.2.8","L_reg.3.8","L_reg.4.8","L_reg.5.8","L_reg.6.8","L_reg.7.8","L_reg.8.8","L_reg.9.8","L_reg.1.9","L_reg.2.9","L_reg.3.9","L_reg.4.9","L_reg.5.9","L_reg.6.9","L_reg.7.9","L_reg.8.9","L_reg.9.9"
0.25,4.309095339006079,4.827005096441479,-2.321691570568182,-2.165927020182955,0.09329146161363634,0.9627468568181818,1.164843710397727,0.1329850876677434,-0.0031867786231818186,-0.005559253602443183,2.1583301335261367,0.025426500886812503,0.02505014515099886,-0.48421590679020454,3.37932074081733,3.851818404294318,4.732296299296592,3.9662904487486257,4.55034109497057,4.548780862575869,4.698977134888012,4.117141367298296,4.44124117212858,4.690680826633068,4.586513998131817,5.297951527875002,4.9234739663117955,5.064412959615285,4.484608356428238,1.736538146284091,2.0226429542784095,2.447596411360398,1.9890040459090907,2.2958799272102275,2.5422929811619888,2.1791360086931815,-0.0056559714267414764,-0.0038427842013953975,-0.008133554145579546,-0.009657728262045454,-0.007016026473388067,-0.004174870770579374,-0.0006309909296642062,-0.008422907179600566,-0.004106256550604601,-0.0013876189997361933,-0.0026023517409772727,-0.006241220040734213,-0.004643435211719318,-0.006012352110871079,-0.0046883305563375005,-0.008261683844064772,-0.000869198207023126,-0.0067995672531249995,-0.0035077001094870447,-0.007588488156438125,-0.006000056571766478,-0.008640592307830854,-0.006847315824915471,-0.004963955945331252,-0.0003521132834045447,-0.004317650564386931,-0.007180853080671817,-0.009072141955322726,-0.003355452224829545,-0.005008007980740908,-0.0018686843881608518,-0.003103880934772726,-0.0022806458740136366,-0.002528372015784091,-0.0038258646615570513,0.0004621392976221579,-0.007360545921452843,-0.003367005553280909,-0.009041281852175,-0.008342583506497102,-0.008973646503564376,-0.004896245710684091,2.3716612638013443,-20.822500681430622,0.8806481561772729,0.19236901021363645,0.6490660752954547,0.49275144883943633,0.241627,0.171905,0.00104892,0.00201403,0.160844,1,0.263844,0.0117907,-0.20358,-0.124925,-0.107934,0.173062,-0.485618,-0.417264,0,0.964565,0.0979552,-0.326484,0.318061,-0.37296,0.415641,0.394329,-0.485113,0,0,0.995121,0.0436169,0.047559,0.302559,-0.28128,0.291966,-0.330921,0,0,0,0.921987,0.0037951,-0.547295,-0.425268,-0.0653921,-0.124945,0,0,0,0,0.938592,-0.237265,0.307659,0.128966,-0.024026,0,0,0,0,0,0.633943,0.496656,0.382987,-0.33924,0,0,0,0,0,0,0.442718,-0.255757,-0.229593,0,0,0,0,0,0,0,0.538922,0.206171,0,0,0,0,0,0,0,0,0.504534
0.25,4.3310253390060796,4.7329750964414785,-2.344271570568182,-2.1681370201829546,0.09559336161363635,0.9582388568181819,1.212933710397727,0.2062870876677434,-0.0029243086231818182,-0.006100583602443183,2.1871301335261366,0.0260993008868125,0.026282345150998858,-0.47367790679020455,3.41253074081733,4.011518404294319,4.818936299296592,3.991530448748626,4.615671094970569,4.79365086257587,4.550477134888012,4.1887313672982955,4.399041172128579,4.405240826633069,4.511273998131817,5.243361527875002,4.954583966311795,4.916122959615286,4.480678356428238,1.866008146284091,2.0789829542784095,2.497856411360398,2.018874045909091,2.330199927210227,2.527212981161989,2.278946008693181,-0.003342041426741477,-0.0022661542013953976,-0.008309544145579547,-0.010136098262045454,-0.006813246473388067,-0.004882200770579374,-0.004534845929664206,-0.008123407179600566,-0.0025712865506046013,-0.0012612989997361932,-0.0029126517409772726,-0.006929880040734213,-0.003748075211719318,-0.006950632110871079,-0.007635830556337501,-0.007052423844064773,-0.004721435207023126,-0.0072834472531249994,-0.004718180109487045,-0.009015698156438125,-0.007287646571766478,-0.011901562307830852,-0.007025195824915471,-0.007360075945331251,-0.0003498222834045447,-0.004305640564386932,-0.007206373080671818,-0.011095051955322729,-0.0034265422248295446,-0.005190477980740908,-0.001997414388160852,-0.0033709709347727263,-0.0030903658740136365,-0.0023505320157840913,-0.004003344661557051,-0.0006448137023778421,-0.0055404659214528425,-0.004285945553280909,-0.009243611852175,-0.010803773506497102,-0.008237146503564375,-0.004772085710684091,3.0109012638013444,-19.747400681430623,0.8829421561772729,0.18841501021363644,0.6561370752954546,0.49703144883943634,0.253512,0.186903,0.00111385,0.0021538,0.146965,1,0.113895,-0.030723,-0.0747047,0.226143,0.0410066,0.194878,-0.491182,-0.160836,0,0.993493,-0.0224577,-0.290241,0.114254,-0.503947,0.474397,0.214945,-0.495585,0,0,0.999276,-0.213289,0.123815,0.210207,-0.248112,0.24772,-0.313875,0,0,0,0.929886,-0.0510022,-0.559574,-0.294775,-0.110883,-0.154141,0,0,0,0,0.958058,-0.216252,0.337598,0.145689,-0.129725,0,0,0,0,0,0.583336,0.545218,0.435897,-0.445064,0,0,0,0,0,0,0.42105,-0.233901,0.0096588,0,0,0,0,0,0,0,0.610686,0.149909,0,0,0,0,0,0,0,0,0.607268
0.25,4.22811533900608,4.808955096441479,-2.3028315705681823,-2.1605470201829546,0.08490566161363634,1.049210856818182,1.244733710397727,0.10209618766774341,-0.0023574386231818185,-0.005204203602443183,2.1490001335261364,0.027765200886812502,0.01940264515099886,-0.5107179067902046,3.86053074081733,4.136228404294318,4.129116299296592,3.7716004487486257,4.564361094970569,4.396750862575869,4.6202571348880115,4.052411367298296,4.690651172128579,4.762760826633069,4.6606439981318175,5.475101527875002,4.970903966311795,4.8730029596152855,4.642478356428238,1.756498146284091,2.0071329542784095,2.513826411360398,2.016964045909091,2.227169927210227,2.483422981161989,2.234396008693181,-0.006190271426741477,-0.0023829042013953977,-0.007872894145579547,-0.009733618262045454,-0.008192426473388068,-0.0035444207705793746,-0.004453015929664206,-0.008922207179600567,-0.005085446550604601,0.0005316270002638068,-0.0024966617409772724,-0.003901390040734213,-0.0033904452117193176,-0.005225592110871079,-0.0026548405563375007,-0.005075593844064773,-0.003030125207023126,-0.006935747253124999,-0.006821720109487045,-0.008253438156438125,-0.0031442165717664784,-0.0048957723078308524,-0.004291045824915471,-0.007832445945331251,-0.0045124592834045445,-0.0043610205643869315,-0.006425483080671817,-0.0020977519553227273,-0.0033384522248295447,-0.005061427980740908,-0.00028181738816085184,-0.003057340934772726,-0.0021913858740136368,-0.002194422015784091,-0.0033561546615570514,-0.0035901517023778423,-0.004942935921452843,-0.006709965553280909,-0.009366401852175,-0.0073208835064971015,-0.007516676503564375,-0.002995045710684091,6.719691263801344,-14.428800681430623,0.8643231561772728,0.20270701021363643,0.6423910752954547,0.5088194488394364,0.196821,0.193943,0.00112906,0.00218023,0.156184,1,0.105088,0.0116565,0.0593899,-0.165892,-0.127379,0.12051,-0.114018,-0.458809,0,0.994463,0.0621703,-0.480925,0.486452,-0.409408,0.101625,0.0260777,-0.100351,0,0,0.997997,0.145205,0.548291,-0.134592,0.103514,0.290808,0.0725939,0,0,0,0.862612,0.109505,0.157341,0.071441,-0.296544,-0.194229,0,0,0,0,0.650561,0.394754,0.178386,-0.425042,-0.183054,0,0,0,0,0,0.785785,0.147398,-0.0731754,0.230632,0,0,0,0,0,0,0.951726,-0.212253,0.0345423,0,0,0,0,0,0,0,0.763377,-0.1449,0,0,0,0,0,0,0,0,0.792174
0.25,4.29369533900608,4.839505096441479,-2.362771570568182,-2.2183570201829546,0.09896866161363635,0.9548968568181818,1.157533710397727,0.0396693876677434,-0.0034534686231818186,-0.006791463602443183,2.1036001335261365,0.024270900886812503,0.02466384515099886,-0.5132309067902046,3.64787074081733,4.109028404294318,4.577876299296592,4.042650448748626,4.569361094970569,4.68338086257587,4.504657134888012,4.232871367298296,4.761021172128579,4.658500826633069,4.945823998131818,5.379831527875002,5.016323966311795,4.904132959615285,4.565868356428238,1.774658146284091,2.0553929542784095,2.192186411360398,2.006774045909091,2.334799927210227,2.512202981161989,2.2416260086931814,-0.003743651426741477,-0.008295624201395398,-0.007678094145579546,-0.010004308262045455,-0.010085776473388068,-0.004789160770579374,-0.005889605929664206,-0.007970637179600566,-0.004473056550604601,-0.0014615489997361931,-0.0027273217409772726,-0.004993400040734213,-0.0032145252117193176,-0.006414252110871079,-0.0121182805563375,-0.006073113844064773,-0.000304188207023126,-0.006971427253125,-0.004665750109487045,-0.0021436081564381246,-0.009168816571766478,-0.008410822307830853,-0.007734195824915471,-0.006551445945331251,-0.012024829283404545,-0.00818535056438693,-0.007542243080671818,-0.011083751955322727,-0.003555022224829545,-0.004924277980740908,-0.001729624388160852,-0.003303970934772726,-0.0027287058740136367,-0.002660972015784091,-0.004179534661557051,-0.003400621702377842,-0.006117695921452843,-0.005027885553280909,-0.009024281852175001,-0.006789043506497102,-0.009482196503564376,-0.005654675710684091,6.985241263801345,-16.70370068143062,0.8917651561772728,0.19137201021363645,0.6514250752954547,0.46538644883943636,0.212523,0.290275,0.00106827,0.00279133,0.144095,1,0.253029,-0.0173667,-0.390863,0.380984,0.176048,-0.278469,-0.110678,0.0992087,0,0.967459,-0.133418,-0.0855919,0.277908,0.349827,-0.395491,0.121083,-0.0665586,0,0,0.990908,-0.0724422,0.326529,0.319494,-0.22065,0.188933,-0.0721829,0,0,0,0.913593,-0.20247,-0.218374,0.0193685,-0.311521,-0.0757048,0,0,0,0,0.793727,0.396547,-0.552561,-0.347864,0.117169,0,0,0,0,0,0.734585,0.327985,0.107148,-0.185741,0,0,0,0,0,0,0.551437,-0.26769,0.218528,0,0,0,0,0,0,0,0.797622,-0.364047,0,0,0,0,0,0,0,0,0.863871
0.25,4.348375339006079,4.622275096441479,-2.296841570568182,-2.120587020182955,0.09385646161363635,0.9185338568181819,1.220133710397727,0.1390940876677434,-0.0028762386231818184,-0.006341793602443183,2.2239601335261363,0.015199100886812502,0.02024424515099886,-0.4843949067902046,3.53032074081733,4.039478404294318,3.9420062992965916,4.065740448748626,4.57281109497057,4.64509086257587,4.669157134888012,3.649321367298296,4.3013711721285794,4.470200826633069,4.657573998131817,4.941161527875002,4.716183966311795,4.805122959615285,4.434018356428238,1.598928146284091,1.9930629542784097,2.405456411360398,1.9870840459090906,2.3618099272102273,2.546772981161989,2.2249560086931814,-0.007900961426741477,-0.007067754201395398,-0.007791824145579545,-0.010121098262045453,-0.006718606473388067,-0.004578140770579375,-0.008411965929664205,-0.007408647179600566,-0.0060454165506046015,-0.0017410489997361932,-0.0026326217409772725,-0.006131850040734213,-0.0031402652117193176,-0.006764152110871079,-0.0017932905563375007,-0.0030933838440647733,-0.009913095207023126,-0.007057617253125,-0.009387700109487043,-0.010509978156438124,-0.005974436571766478,-0.007730462307830852,-0.007385195824915471,-0.0017569059453312514,-0.0006156072834045447,-0.005848720564386931,-0.007012103080671818,-0.003833521955322727,-0.0032657922248295447,-0.005364827980740908,-0.0019377343881608518,-0.003300110934772726,-0.0025180458740136366,-0.002803102015784091,-0.004055684661557051,-0.006621631702377842,-0.009567055921452843,-0.004630815553280909,-0.008877371852175001,-0.008060313506497102,-0.010993426503564375,-0.003079965710684091,9.163491263801344,-22.67070068143062,0.8757821561772728,0.19788201021363644,0.6433320752954547,0.47613444883943634,0.353069,0.113512,0.00119939,0.0020799,0.209091,1,0.407144,0.0353585,0.501974,-0.157395,-0.0223514,-0.207399,0.557414,0.152049,0,0.913364,0.33244,-0.205449,0.348079,-0.286414,0.375966,-0.135444,-0.236588,0,0,0.942461,0.311449,0.0846662,-0.306985,-0.339251,-0.121134,0.162015,0,0,0,0.780264,0.176847,0.325766,-0.051445,0.0483132,0.294346,0,0,0,0,0.90312,-0.410259,0.429366,0.161854,-0.292826,0,0,0,0,0,0.740805,-0.244155,-0.538937,-0.10245,0,0,0,0,0,0,0.673743,0.0527803,0.210984,0,0,0,0,0,0,0,0.578361,0.369367,0,0,0,0,0,0,0,0,0.728581
0.25,4.4994753390060795,4.701265096441478,-2.3128615705681823,-2.1651570201829546,0.08835886161363635,0.9261698568181819,1.182683710397727,0.1149310876677434,-0.0031737986231818185,-0.005400643602443183,2.2127501335261366,0.016024500886812502,0.01612274515099886,-0.5156009067902045,3.90193074081733,4.0762984042943184,4.870026299296591,4.334410448748626,4.79757109497057,4.7623608625758695,5.015487134888012,4.084701367298296,4.635931172128579,4.712070826633068,4.867813998131818,5.241191527875002,4.772323966311795,4.986572959615285,4.5722183564282375,1.8966381462840909,2.0622429542784095,2.432606411360398,2.002464045909091,2.2902299272102273,2.490942981161989,2.195086008693181,-0.005601831426741477,-0.006762284201395397,-0.008126014145579546,-0.009710998262045455,-0.005636316473388067,-0.004583490770579375,-0.0054541259296642065,-0.006766317179600566,-0.005188786550604601,-0.0005603419997361933,-0.0024216317409772726,-0.003077230040734213,-0.0037918352117193178,-0.007356292110871079,-0.012556980556337501,-0.0042143438440647735,-0.004696205207023126,-0.006667857253124999,-0.004209930109487045,0.0004295428435618753,-0.008848876571766478,-0.005316362307830852,-0.002565085824915471,-0.007678975945331252,-0.003312179283404545,-0.005008760564386931,-0.007517163080671818,-0.007758741955322728,-0.003346252224829545,-0.005234387980740908,-0.0015929643881608519,-0.003099500934772726,-0.002700215874013637,-0.002590002015784091,-0.003724964661557051,-0.006159761702377842,-0.006434255921452843,-0.0026471755532809092,-0.009409511852175,-0.006249963506497102,-0.005236716503564375,-0.004467125710684091,18.075841263801344,-11.066600681430621,0.8654861561772729,0.19730101021363644,0.6428120752954546,0.5046584488394363,0.268874,0.300362,0.00183582,0.00210136,0.17511,1,0.33017,0.00129928,-0.261328,0.361258,0.463277,0.0798096,-0.265707,-0.263396,0,0.943922,0.234215,-0.264818,0.316989,0.0048368,-0.33373,0.00788781,-0.384677,0,0,0.972184,0.114481,0.133292,0.540259,-0.163441,0.154823,0.637463,0,0,0,0.921126,-0.541206,-0.187531,0.166613,-0.408697,-0.226305,0,0,0,0,0.677007,0.155375,-0.493296,0.23819,0.0952598,0,0,0,0,0,0.65891,0.0450846,-0.124767,-0.0997839,0,0,0,0,0,0,0.763157,0.115923,-0.310125,0,0,0,0,0,0,0,0.807833,-0.329269,0,0,0,0,0,0,0,0,0.318506
0.25,4.474755339006079,4.707505096441478,-2.321781570568182,-2.157597020182955,0.09463166161363636,0.8873178568181819,1.140903710397727,0.2233400876677434,-0.0037220286231818183,-0.005982823602443183,2.1812701335261364,0.0171271008868125,0.015329345150998857,-0.5253419067902045,3.58581074081733,3.9974884042943186,4.181446299296591,4.2578204487486255,4.65737109497057,4.27420086257587,4.786107134888012,4.107451367298296,4.520111172128579,4.787270826633068,4.629613998131818,4.987511527875002,4.4716839663117955,4.799742959615285,4.3933283564282375,1.733938146284091,1.9324229542784097,2.481426411360398,1.963104045909091,2.304429927210227,2.636602981161989,2.2084560086931813,-0.009484081426741477,-0.006034704201395398,-0.007456844145579546,-0.009683068262045454,-0.008643686473388068,-0.005028320770579375,-0.003963185929664206,-0.005027077179600566,-0.007901756550604601,-0.0017134089997361932,-0.0026927117409772726,-0.003666780040734213,-0.0025151852117193175,-0.00998608211087108,-0.008479230556337501,-0.005173683844064773,-0.005952875207023126,-0.0067483172531249995,-0.008618270109487045,-0.0020071881564381246,-0.0041835665717664785,-0.003995282307830852,-0.001298965824915471,-0.011528255945331252,-0.006652939283404545,-0.009715010564386933,-0.007708343080671818,-0.003326291955322727,-0.0034794022248295447,-0.005210367980740908,-0.0017727743881608517,-0.0033185209347727264,-0.0020692258740136367,-0.0026708920157840913,-0.0038756546615570514,-0.008287661702377842,-0.009901615921452844,-0.002187575553280909,-0.009220441852175,-0.0036627935064971018,-0.0032146065035643747,-0.004429465710684091,15.584741263801343,-14.683600681430622,0.8720841561772729,0.19563901021363644,0.6521990752954546,0.48962844883943635,0.278804,0.284608,0.00175739,0.00223314,0.215691,1,0.242757,-0.040429,-0.068375,0.373894,0.132872,-0.262705,-0.190119,-0.120744,0,0.970087,0.220069,0.109243,-0.0996983,-0.0708434,-0.243833,-0.168417,-0.326502,0,0,0.974646,0.280477,0.0572752,0.0156893,-0.221651,0.117282,0.663556,0,0,0,0.95117,-0.309859,0.125594,0.236854,-0.533667,-0.260349,0,0,0,0,0.866586,0.163318,-0.318697,-0.272349,-0.216906,0,0,0,0,0,0.966764,0.313262,-0.184948,0.126831,0,0,0,0,0,0,0.752729,-0.162206,-0.466359,0,0,0,0,0,0,0,0.708692,-0.102767,0,0,0,0,0,0,0,0,0.282034
0.25,4.29362533900608,4.6123850964414785,-2.302571570568182,-2.106137020182955,0.08668886161363636,0.8703778568181818,1.245943710397727,0.1061080876677434,-0.0035551086231818186,-0.0056211336024431825,2.1837501335261367,0.015913500886812502,0.018199445150998857,-0.4821749067902046,3.85653074081733,4.356758404294318,4.550626299296591,4.356790448748626,4.819021094970569,4.75341086257587,5.016997134888012,3.9245913672982957,4.6698011721285795,4.435060826633069,4.695433998131818,5.056511527875002,4.648833966311795,4.664392959615285,4.450038356428238,1.845008146284091,2.04825295427841,2.528206411360398,1.9715340459090909,2.3264899272102273,2.623602981161989,2.2581560086931813,-0.0055671714267414765,-0.003483654201395398,-0.008676404145579547,-0.010150598262045453,-0.005543986473388067,-0.004851910770579375,-0.004766435929664206,-0.010292467179600567,-0.008325936550604601,-0.0008478189997361932,-0.0024272017409772725,-0.003893280040734213,-0.0030821252117193177,-0.005580252110871079,-0.003911080556337501,-0.008693903844064772,-0.005565365207023126,-0.007235257253124999,-0.006012490109487045,-0.005635208156438125,-0.0061772865717664785,-0.001626082307830852,-0.002451665824915471,-0.009996055945331251,-0.0032599992834045446,-0.006126050564386931,-0.007878613080671818,-0.009042371955322728,-0.003623152224829545,-0.005353467980740908,-0.002244444388160852,-0.003076280934772726,-0.0030213358740136366,-0.0025386520157840912,-0.004144254661557051,-0.008444311702377843,-0.005687065921452843,-0.006524345553280909,-0.009370191852175,-0.004467183506497102,-0.008074926503564374,-0.0058690257106840905,10.637041263801343,-12.531500681430622,0.8727031561772729,0.19758701021363645,0.6503690752954546,0.47614444883943635,0.353828,0.110475,0.00117589,0.002387,0.203101,1,0.301786,0.103695,0.00185349,-0.106469,0.226421,-0.0975983,-0.146928,-0.233285,0,0.953376,-0.0373348,-0.724875,0.425182,-0.059232,0.155426,-0.00254163,0.169832,0,0,0.993908,-0.0323374,0.472673,0.0307049,-0.0708777,0.494283,-0.0341998,0,0,0,0.688118,0.179573,-0.326555,-0.221306,0.276506,-0.163283,0,0,0,0,0.743114,-0.193357,-0.724451,0.199788,0.114776,0,0,0,0,0,0.894571,-0.245352,0.657571,-0.324021,0,0,0,0,0,0,0.572093,0.191679,0.214805,0,0,0,0,0,0,0,0.385459,0.163609,0,0,0,0,0,0,0,0,0.835364
0.25,4.6710453390060795,4.798215096441479,-2.310091570568182,-2.1297570201829545,0.08737206161363635,0.9231638568181818,1.1534137103977269,0.2780910876677434,-0.0036276486231818185,-0.0070702336024431826,2.2576301335261366,0.020518700886812503,0.013578545150998858,-0.5535429067902046,3.40357074081733,4.227438404294318,4.732286299296591,4.674460448748626,4.807881094970569,4.94568086257587,4.830597134888012,4.234131367298295,4.542371172128579,4.669800826633068,5.219863998131817,5.1365015278750015,4.615183966311795,4.7816229596152855,4.614278356428238,1.736238146284091,2.1326729542784095,2.352066411360398,1.992494045909091,2.253529927210227,2.6994229811619888,2.2497460086931813,-0.009085761426741477,-0.0049474242013953975,-0.007218754145579546,-0.009752478262045455,-0.004583756473388067,-0.0039135707705793745,-0.008359335929664206,-0.0073072371796005665,-0.006715286550604601,-0.0011615689997361933,-0.0023469517409772725,-0.0057523700407342135,-0.003545805211719318,-0.006409992110871079,-0.011330980556337501,-0.003490963844064773,-0.012551055207023126,-0.007070337253125,-0.010638220109487045,-0.004279498156438125,-0.004869816571766479,-0.004967102307830852,-0.003016585824915471,-0.009533905945331253,-0.002518889283404545,-0.00836032056438693,-0.007273623080671818,-0.004054441955322728,-0.003474912224829545,-0.004919957980740908,-0.002501054388160852,-0.0032268109347727263,-0.0032954658740136367,-0.002456152015784091,-0.0039521646615570515,-0.010068941702377841,-0.0075768259214528426,-0.01039620555328091,-0.009439831852175,-0.005951383506497102,-0.006286046503564375,-0.008967365710684091,9.805541263801345,-16.069200681430623,0.8730831561772728,0.19110201021363643,0.6485470752954546,0.47589144883943635,0.2984,0.33339,0.000757795,0.00361922,0.276477,1,0.469767,0.108333,0.275924,0.35099,-0.275806,-0.200976,0.118173,0.11807,0,0.882791,-0.30067,-0.623594,0.22387,-0.00772546,-0.22428,-0.354045,-0.757348,0,0,0.947556,-0.120684,-0.255341,0.178759,-0.376683,0.0697394,0.124212,0,0,0,0.72141,0.309539,0.157774,-0.252529,-0.0854651,0.0596127,0,0,0,0,0.815889,0.143465,0.719716,0.155034,-0.0515017,0,0,0,0,0,0.920023,0.115206,-0.36223,-0.334098,0,0,0,0,0,0,0.415189,-0.308319,0.274142,0,0,0,0,0,0,0,0.773442,0.00861247,0,0,0,0,0,0,0,0,0.451662
0.25,4.5405553390060795,4.628945096441479,-2.340911570568182,-2.143017020182955,0.09494296161363634,0.9567128568181819,1.054173710397727,0.0832238876677434,-0.0032485586231818186,-0.007157193602443183,2.2544301335261365,0.032919800886812504,0.01913914515099886,-0.5126489067902046,3.29381074081733,3.9312584042943186,4.3992062992965915,4.247420448748626,4.581081094970569,4.686820862575869,4.529607134888012,4.235661367298296,4.389211172128579,4.539970826633069,4.451663998131818,5.094501527875002,4.609673966311795,4.634082959615285,4.251588356428238,1.683988146284091,2.0653429542784094,2.535396411360398,1.992834045909091,2.297449927210227,2.4970029811619887,2.1857160086931815,-0.006319921426741476,-0.011698384201395396,-0.008717844145579544,-0.010021198262045453,-0.008913156473388067,-0.005385240770579375,-0.010598645929664207,-0.006911847179600566,-0.011209256550604601,-0.0005505829997361932,-0.0027493817409772726,-0.008767810040734212,-0.0027039252117193177,-0.013082492110871077,0.003937159443662499,-0.006136133844064773,-0.005890515207023126,-0.007282547253125,-0.011286020109487045,-0.013337778156438124,0.0022863634282335216,-0.003124672307830852,-0.001498985824915471,-0.005399305945331252,-0.017097029283404546,-0.007499840564386931,-0.008366173080671818,0.001217468044677273,-0.0032566722248295447,-0.005346647980740908,-0.0019713243881608515,-0.003393560934772726,-0.003437255874013637,-0.0024851120157840913,-0.004004684661557052,0.001504238297622158,-0.009757775921452844,-0.006617515553280909,-0.009673871852175,-0.007541813506497102,-0.008666326503564376,-0.0042500557106840905,9.802141263801344,-17.015300681430624,0.8574851561772728,0.19253501021363645,0.6502090752954547,0.5300874488394364,0.226086,0.177431,0.000794661,0.00392851,0.186736,1,0.477699,0.361316,0.0526398,-0.493502,-0.530626,-0.403837,0.104363,-0.350901,0,0.878524,-0.0569619,-0.24066,0.256534,-0.0961719,-0.145662,0.00844347,-0.307426,0,0,0.930702,-0.152156,0.454614,-0.215669,0.240576,0.239073,-0.356816,0,0,0,0.957163,0.117844,-0.0686607,0.188466,0.689286,0.449431,0,0,0,0,0.685627,-0.420711,-0.67788,-0.144491,-0.13812,0,0,0,0,0,0.693514,-0.0968847,0.00233767,0.0653679,0,0,0,0,0,0,0.503383,-0.507539,-0.422524,0,0,0,0,0,0,0,0.42224,0.0670601,0,0,0,0,0,0,0,0,0.496667
